model,batch_size,mig_slices,frequency,avg_power_draw,dynamic_power_draw,throughput,latency
resnet50,32,2,210,56.89513644726592,13.104660412178196,207.2056403799758,154.56533432006836
resnet50,32,2,240,58.65287588946199,14.70943670833332,235.8460423267697,135.79130172729492
resnet50,32,2,330,63.21456571037211,18.8444049279887,319.574015816697,100.236177444458
resnet50,32,2,420,67.40847732545205,22.688401736707466,397.1151604233752,80.657958984375
resnet50,32,2,510,71.08624579467451,25.84198148758789,465.4100285510844,68.83502006530762
resnet50,32,2,600,74.43035728236028,28.88374725483736,524.533247466363,61.10334396362305
resnet50,32,2,690,77.44983064403627,31.68890823565944,575.4110641204485,55.695533752441406
resnet50,32,2,780,79.98932193297574,33.30355174249955,619.4536754626082,51.752567291259766
resnet50,32,2,870,82.12460649235426,35.00665954059987,656.8853218767174,48.81596565246582
resnet50,32,2,960,85.1194662822625,37.35774640471149,696.811298429403,46.02479934692383
resnet50,32,2,1050,88.27882243740332,38.72005917759941,733.5984532441696,43.71953010559082
resnet50,32,2,1140,95.18674587628864,42.608586209622,761.0310089309609,42.13571548461914
resnet50,32,2,1230,105.42202131938858,48.14011858605527,787.9465259450894,40.76051712036133
resnet50,32,2,1320,117.64275970079476,53.74229159553162,810.7352025235808,39.5655632019043
resnet50,32,2,1410,137.5433125493771,64.10977576038627,832.7263689701917,38.53487968444824
resnet50,32,3,210,61.79295188840387,18.002475853316145,298.5788938478355,107.28645324707033
resnet50,32,3,240,63.987942907189975,20.044503726061308,339.9789168088228,94.19894218444824
resnet50,32,3,330,70.52236050007332,26.152199717689903,461.56185759154187,69.39816474914551
resnet50,32,3,420,76.55874550271929,31.838669913974694,578.6927949233667,55.376291275024414
resnet50,32,3,510,81.97200600895881,36.7277417018722,690.0103744548602,46.462059020996094
resnet50,32,3,600,87.00387419686456,41.45726416934164,790.2377235250327,40.566444396972656
resnet50,32,3,690,91.70263327045345,45.94171086207661,882.6405418048698,36.3304615020752
resnet50,32,3,780,96.14603692378256,49.46026673330638,965.5293757546756,33.23221206665039
resnet50,32,3,870,100.3945541584484,53.276607206694,1040.6042257290585,30.869245529174805
resnet50,32,3,960,104.76092374227714,56.99920386472613,1116.8678836368144,28.77736091613769
resnet50,32,3,1050,109.05014743833016,59.49138417852626,1186.4255783506037,27.076244354248047
resnet50,32,3,1140,118.56779672630375,65.98963705963712,1242.9240952913212,25.885343551635746
resnet50,32,3,1230,132.59107216594307,75.30916943260976,1302.177524689377,24.619340896606445
resnet50,32,3,1320,151.15570289996106,87.25523479469791,1355.897998275479,23.737192153930664
resnet50,32,3,1410,177.52966712357653,104.0961303345857,1409.1262490353956,22.82905578613281
resnet50,32,4,210,67.13965161797974,23.349175582892013,413.0675599087379,77.53992080688477
resnet50,32,4,240,69.87945149366325,25.936012312534583,469.83470629290673,68.17865371704102
resnet50,32,4,330,81.40379467543814,37.03363389305472,633.5988210991478,50.58050155639648
resnet50,32,4,420,85.14202906796957,40.42195347922498,780.1070089305485,41.11886024475098
resnet50,32,4,510,91.78183070662227,46.537566399535656,908.7964605658478,35.309791564941406
resnet50,32,4,600,97.20169787644788,51.65508784892495,1020.6495433686108,31.469106674194336
resnet50,32,4,690,101.99266734513272,56.2317449367559,1118.693602136791,28.733253479003903
resnet50,32,4,780,106.6490771496437,59.96330695916751,1204.556776674992,26.65925025939941
resnet50,32,4,870,110.71291933620418,63.59497238444979,1282.2515579728824,25.07853507995605
resnet50,32,4,960,115.97499473231564,68.21327485476462,1361.6807318440556,23.60057830810547
resnet50,32,4,1050,120.24547796889726,70.68671470909335,1432.6571621263067,22.44877815246582
resnet50,32,4,1140,130.26256909518216,77.68440942851551,1490.4370071201804,21.62384986877441
resnet50,32,4,1230,145.15346690960385,87.87156417627054,1546.8879802717847,20.760297775268555
resnet50,32,4,1320,165.36928911404334,101.4688210087802,1596.1734904292975,20.163774490356445
resnet50,32,4,1410,194.6282596108211,121.19472282183024,1643.8226432190254,19.58918571472168
resnet50,32,7,210,82.5140831819833,38.72360714689557,652.6259347013238,49.097537994384766
resnet50,32,7,240,87.57692616110305,43.63348697997438,741.6342221527715,43.26677322387695
resnet50,32,7,330,101.31281056495372,56.94264978257031,999.8860302833148,32.10139274597168
resnet50,32,7,420,113.38740383285588,68.66732824411127,1238.0392666268815,25.954008102416992
resnet50,32,7,510,124.6856063566804,79.44134204959377,1453.178804354921,22.11761474609375
resnet50,32,7,600,134.48148618710798,88.93487615958504,1645.340920483184,19.580602645874023
resnet50,32,7,690,143.33124884151994,97.57032643314312,1810.1211646932368,17.791271209716797
resnet50,32,7,780,151.0738347812597,104.38806459078351,1950.5057898482703,16.521930694580078
resnet50,32,7,870,158.2201402901418,111.1021933383874,2081.815242710678,15.500545501708984
resnet50,32,7,960,166.22634421148587,118.46462433393486,2225.0722188822456,14.48512077331543
resnet50,32,7,1050,174.83607256703544,125.27730930723152,2362.537602313784,13.683795928955078
resnet50,32,7,1140,193.0320461508248,140.45388648415815,2476.233018689105,13.069391250610352
resnet50,32,7,1230,218.20786527684373,160.92596254351042,2593.0538972294507,12.45570182800293
resnet50,32,7,1320,251.7667188898836,187.8662507846205,2702.789789135583,11.97504997253418
resnet50,32,7,1410,297.20069239373606,223.76715560474523,2801.047910589129,11.603832244873049
